acci_severity,row,acci_ref,loc_east_osgr,loc_nor_osgr,longitude,latitude,date,_months_,day_of_week,time,hour_of_day,time_category,loc_auth_ons_distr,first_road_class,first_road_num,road_type,speed_limit,junc_detail,sec_road_class,ped_cross_hum_con,ped_cross_phy_facil,light_con,weath_con,road_surf_con,spec_con_site,carri_haz,urb_or_rur_area,did_poli_offi_att,tru_road_flag,lsoa_of_acc_loc,num_of_casu,num_of_vehi,junc_detail_d,ped_cross_hum_con_d,ped_cross_phy_facil_d,carri_haz_d,light_con_d,road_surf_con_d,road_type_d,spec_con_site_d,weath_con_d,urb_or_rur_d,NumberHits,ExpectedHits,SamplingWeight,constant,NumberHits2,ExpectedHits2,SamplingWeight2
2,2,451067150,534487,157441,-0.07226,51.300214,7/17/2021,jul,7,00:00.0,11,morni,E07000215,6,0,6,30,0,0,0,0,1,1,1,0,0,1,3,2,E01030859,1,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,2,1,1,1,3,1,1
2,2,451067150,534487,157441,-0.07226,51.300214,7/17/2021,jul,7,00:00.0,11,morni,E07000215,6,0,6,30,0,0,0,0,1,1,1,0,0,1,3,2,E01030859,1,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,2,1,1,1,3,1,1
2,2,451067202,492880,141028,-0.673122,51.160969,7/17/2021,jul,7,19:00.0,4,night,E07000216,3,3,3,70,0,0,0,0,5,1,1,0,0,2,1,1,E01030937,1,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Darkness - lights unlit,Dry,Dual carriageway,None,Fine no high winds,Rural,1,1,1,1,2,1,1
2,2,451067202,492880,141028,-0.673122,51.160969,7/17/2021,jul,7,19:00.0,4,night,E07000216,3,3,3,70,0,0,0,0,5,1,1,0,0,2,1,1,E01030937,1,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Darkness - lights unlit,Dry,Dual carriageway,None,Fine no high winds,Rural,1,1,1,1,2,1,1
2,2,451067327,508423,149831,-0.44827,51.237366,7/18/2021,jul,1,50:00.0,14,after,E07000209,6,0,6,60,0,0,0,0,1,1,1,0,0,2,1,2,E01030441,1,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Rural,1,1,1,1,1,1,1
2,2,451067370,538876,153576,-0.010846,51.264428,7/18/2021,jul,1,59:00.0,15,after,E07000215,6,0,6,30,0,0,0,0,1,1,1,0,0,1,1,2,E01030836,1,1,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,2,1,1,1,1,1,1
2,2,451067377,525124,148792,-0.209516,51.224614,7/18/2021,jul,1,15:00.0,20,eveni,E07000211,6,0,6,30,6,6,0,0,1,1,1,0,0,1,1,2,E01030631,2,2,Crossroads,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,2,1,1,1,3,1,1
2,2,451067377,525124,148792,-0.209516,51.224614,7/18/2021,jul,1,15:00.0,20,eveni,E07000211,6,0,6,30,6,6,0,0,1,1,1,0,0,1,1,2,E01030631,2,2,Crossroads,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,2,1,1,1,3,1,1
2,2,451067377,525124,148792,-0.209516,51.224614,7/18/2021,jul,1,15:00.0,20,eveni,E07000211,6,0,6,30,6,6,0,0,1,1,1,0,0,1,1,2,E01030631,2,2,Crossroads,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,2,1,1,1,3,1,1
2,2,451068183,511614,165804,-0.397589,51.380322,7/18/2021,jul,1,52:00.0,3,night,E07000207,4,1,6,30,3,6,0,0,5,8,1,0,0,1,1,2,E01030368,1,2,T or staggered junction,None within 50 metres,No physical crossing facilities within 50 metres,None,Darkness - lights unlit,Dry,Single carriageway,None,Other,Urban,2,1,1,1,1,1,1
2,2,451068277,499866,150137,-0.570718,51.241676,7/20/2021,jul,3,55:00.0,19,eveni,E07000209,6,0,6,30,0,0,0,0,1,1,1,0,0,1,1,2,E01030457,1,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,2,1,1,1,1,1,1
2,2,451068713,489535,132865,-0.722969,51.088117,7/20/2021,jul,3,20:00.0,17,after,E07000216,4,2131,6,30,0,0,0,0,1,1,1,0,0,1,3,2,E01030928,1,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,2,1,1,1,2,1,1
2,2,451068713,489535,132865,-0.722969,51.088117,7/20/2021,jul,3,20:00.0,17,after,E07000216,4,2131,6,30,0,0,0,0,1,1,1,0,0,1,3,2,E01030928,1,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,2,1,1,1,2,1,1
2,2,451069042,501165,166668,-0.547432,51.390046,7/20/2021,jul,3,18:00.0,13,after,E07000212,6,0,6,30,0,0,0,0,1,1,1,0,0,1,1,2,E01030677,1,1,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,1,1,1,1,1,1,1
2,2,451069108,522038,162225,-0.249102,51.346013,7/22/2021,jul,5,52:00.0,10,morni,E07000208,6,0,6,30,3,6,0,0,1,1,1,0,0,1,1,2,E01030392,1,2,T or staggered junction,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,2,1,1,1,1,1,1
2,2,451069177,507084,159512,-0.464546,51.324638,7/22/2021,jul,5,40:00.0,10,morni,E07000209,1,25,3,70,0,0,0,0,1,1,1,0,0,2,1,1,E01030458,3,4,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Dual carriageway,None,Fine no high winds,Rural,1,1,1,1,2,1,1
2,2,451069177,507084,159512,-0.464546,51.324638,7/22/2021,jul,5,40:00.0,10,morni,E07000209,1,25,3,70,0,0,0,0,1,1,1,0,0,2,1,1,E01030458,3,4,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Dual carriageway,None,Fine no high winds,Rural,1,1,1,1,2,1,1
2,2,451069595,503727,166310,-0.510729,51.386365,7/23/2021,jul,6,00:00.0,13,after,E07000212,3,320,6,30,9,3,0,0,1,1,1,0,0,1,2,2,E01030657,1,2,Other junction,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,1,1,1,1,4,1,1
2,2,451069595,503727,166310,-0.510729,51.386365,7/23/2021,jul,6,00:00.0,13,after,E07000212,3,320,6,30,9,3,0,0,1,1,1,0,0,1,2,2,E01030657,1,2,Other junction,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,1,1,1,1,4,1,1
2,2,451069595,503727,166310,-0.510729,51.386365,7/23/2021,jul,6,00:00.0,13,after,E07000212,3,320,6,30,9,3,0,0,1,1,1,0,0,1,2,2,E01030657,1,2,Other junction,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,1,1,1,1,4,1,1
2,2,451069595,503727,166310,-0.510729,51.386365,7/23/2021,jul,6,00:00.0,13,after,E07000212,3,320,6,30,9,3,0,0,1,1,1,0,0,1,2,2,E01030657,1,2,Other junction,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,1,1,1,1,4,1,1
2,2,451069722,508259,159559,-0.447674,51.324838,7/23/2021,jul,6,20:00.0,11,morni,E07000209,3,3,3,70,5,1,0,0,1,1,1,0,0,2,1,1,E01030458,1,4,Slip road,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Dual carriageway,None,Fine no high winds,Rural,1,1,1,1,1,1,1
2,2,451070784,492523,150197,-0.675866,51.243453,7/27/2021,jul,3,00:00.0,10,morni,E07000209,6,0,6,30,0,0,0,0,1,1,1,0,0,2,3,2,E01030465,1,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Rural,1,1,1,1,1,1,1
2,2,451070853,489578,145928,-0.719111,51.205546,7/26/2021,jul,2,00:00.0,21,eveni,E07000209,6,0,6,60,6,6,0,0,6,1,2,0,0,2,1,2,E01030471,1,1,Crossroads,None within 50 metres,No physical crossing facilities within 50 metres,None,Darkness - no lighting,Wet or damp,Single carriageway,None,Fine no high winds,Rural,1,1,1,1,1,1,1
2,2,451071307,506141,172656,-0.474151,51.44296,7/26/2021,jul,2,00:00.0,20,eveni,E07000213,4,378,3,40,7,3,0,0,1,1,1,0,0,1,2,2,E01030707,1,2,More than 4 arms (not roundabout),None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Dual carriageway,None,Fine no high winds,Urban,2,1,1,1,2,1,1
2,2,451071307,506141,172656,-0.474151,51.44296,7/26/2021,jul,2,00:00.0,20,eveni,E07000213,4,378,3,40,7,3,0,0,1,1,1,0,0,1,2,2,E01030707,1,2,More than 4 arms (not roundabout),None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Dual carriageway,None,Fine no high winds,Urban,2,1,1,1,2,1,1
2,2,451072359,516443,141924,-0.335999,51.164717,8/1/2021,aug,1,27:00.0,12,after,E07000210,3,29,6,50,0,0,0,0,1,1,2,5,0,2,1,2,E01030557,2,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Wet or damp,Single carriageway,Road,Fine no high winds,Rural,1,1,1,1,2,1,1
2,2,451072359,516443,141924,-0.335999,51.164717,8/1/2021,aug,1,27:00.0,12,after,E07000210,3,29,6,50,0,0,0,0,1,1,2,5,0,2,1,2,E01030557,2,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Wet or damp,Single carriageway,Road,Fine no high winds,Rural,1,1,1,1,2,1,1
2,2,451073737,530722,140426,-0.132434,51.148172,8/4/2021,aug,4,30:00.0,15,after,E07000215,6,0,6,50,0,0,0,0,1,1,1,0,0,1,1,2,E01030819,4,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,3,1,1,1,1,1,1
2,2,451074512,521077,162318,-0.262862,51.347054,8/6/2021,aug,6,25:00.0,17,after,E07000208,6,0,6,30,9,6,0,0,1,1,1,0,0,1,1,2,E01030383,1,2,Other junction,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,1,1,1,1,2,1,1
2,2,451074512,521077,162318,-0.262862,51.347054,8/6/2021,aug,6,25:00.0,17,after,E07000208,6,0,6,30,9,6,0,0,1,1,1,0,0,1,1,2,E01030383,1,2,Other junction,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,1,1,1,1,2,1,1
2,2,451074831,509523,163288,-0.428397,51.358114,8/8/2021,aug,1,36:00.0,15,after,E07000207,6,0,6,40,3,6,0,0,1,1,2,0,0,1,1,2,E01030318,1,1,T or staggered junction,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Wet or damp,Single carriageway,None,Fine no high winds,Urban,1,1,1,1,2,1,1
2,2,451074831,509523,163288,-0.428397,51.358114,8/8/2021,aug,1,36:00.0,15,after,E07000207,6,0,6,40,3,6,0,0,1,1,2,0,0,1,1,2,E01030318,1,1,T or staggered junction,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Wet or damp,Single carriageway,None,Fine no high winds,Urban,1,1,1,1,2,1,1
2,2,451128943,527255,150813,-0.178298,51.242307,12/29/2021,dec,4,30:00.0,20,eveni,E07000211,6,0,6,30,0,0,0,0,4,2,2,0,0,1,2,2,E01030616,1,1,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Darkness - lights lit,Wet or damp,Single carriageway,None,Raining no high winds,Urban,1,1,1,1,1,1,1
2,2,451074868,522312,162328,-0.245135,51.34688,8/8/2021,aug,1,10:00.0,22,eveni,E07000208,3,232,6,40,6,3,0,5,4,1,1,0,0,1,1,2,E01030396,2,2,Crossroads,None within 50 metres,Pedestrian phase at traffic signal junction,None,Darkness - lights lit,Dry,Single carriageway,None,Fine no high winds,Urban,2,1,1,1,1,1,1
2,2,451075568,505313,166626,-0.487851,51.388914,8/10/2021,aug,3,26:00.0,9,morni,E07000212,4,1,6,30,7,4,0,0,1,1,1,0,0,1,1,2,E01030658,1,1,More than 4 arms (not roundabout),None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,2,1,1,1,1,1,1
2,2,451075986,521496,160945,-0.257317,51.334625,8/11/2021,aug,4,49:00.0,13,after,E07000208,3,2022,6,30,6,6,0,0,1,1,1,0,0,1,1,2,E01030412,1,2,Crossroads,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,2,1,1,1,2,1,1
2,2,451075986,521496,160945,-0.257317,51.334625,8/11/2021,aug,4,49:00.0,13,after,E07000208,3,2022,6,30,6,6,0,0,1,1,1,0,0,1,1,2,E01030412,1,2,Crossroads,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,2,1,1,1,2,1,1
2,2,451076010,522905,153109,-0.239797,51.263896,8/10/2021,aug,3,57:00.0,10,morni,E07000211,1,25,3,70,0,0,0,0,1,1,1,0,0,2,1,1,E01030639,2,4,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Dual carriageway,None,Fine no high winds,Rural,2,1,1,1,1,1,1
2,2,451133201,517704,147629,-0.316107,51.215737,12/24/2021,dec,6,42:00.0,21,eveni,E07000210,6,0,6,30,3,6,0,0,4,2,2,0,0,1,2,2,E01030546,1,1,T or staggered junction,None within 50 metres,No physical crossing facilities within 50 metres,None,Darkness - lights lit,Wet or damp,Single carriageway,None,Raining no high winds,Urban,2,1,1,1,2,1,1
2,2,451133201,517704,147629,-0.316107,51.215737,12/24/2021,dec,6,42:00.0,21,eveni,E07000210,6,0,6,30,3,6,0,0,4,2,2,0,0,1,2,2,E01030546,1,1,T or staggered junction,None within 50 metres,No physical crossing facilities within 50 metres,None,Darkness - lights lit,Wet or damp,Single carriageway,None,Raining no high winds,Urban,2,1,1,1,2,1,1
2,2,451077044,536767,160247,-0.038501,51.324888,8/15/2021,aug,1,00:00.0,10,morni,E07000215,6,0,6,60,0,0,0,0,1,1,1,0,0,2,1,2,E01030852,1,1,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Rural,2,1,1,1,1,1,1
2,2,451077491,506204,151560,-0.479532,51.253324,8/16/2021,aug,2,43:00.0,14,after,E07000209,6,0,6,50,3,3,0,0,1,1,1,0,0,2,1,2,E01030440,2,2,T or staggered junction,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Rural,1,1,1,1,1,1,1
2,2,451078388,495749,158237,-0.627513,51.315196,8/18/2021,aug,4,59:00.0,16,after,E07000217,3,322,6,30,0,0,0,0,1,1,1,0,0,1,1,2,E01030978,1,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,1,1,1,1,2,1,1
2,2,451078388,495749,158237,-0.627513,51.315196,8/18/2021,aug,4,59:00.0,16,after,E07000217,3,322,6,30,0,0,0,0,1,1,1,0,0,1,1,2,E01030978,1,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,1,1,1,1,2,1,1
2,2,451080177,499755,157682,-0.570205,51.309519,8/24/2021,aug,3,05:00.0,8,morni,E07000217,6,0,6,30,3,6,0,0,1,1,1,0,0,1,1,2,E01030992,1,2,T or staggered junction,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,2,1,1,1,3,1,1
2,2,451080177,499755,157682,-0.570205,51.309519,8/24/2021,aug,3,05:00.0,8,morni,E07000217,6,0,6,30,3,6,0,0,1,1,1,0,0,1,1,2,E01030992,1,2,T or staggered junction,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,2,1,1,1,3,1,1
2,2,451080177,499755,157682,-0.570205,51.309519,8/24/2021,aug,3,05:00.0,8,morni,E07000217,6,0,6,30,3,6,0,0,1,1,1,0,0,1,1,2,E01030992,1,2,T or staggered junction,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,2,1,1,1,3,1,1
2,2,451080884,517068,149834,-0.32449,51.235687,8/25/2021,aug,4,20:00.0,16,after,E07000210,6,0,9,20,0,0,0,0,1,1,1,0,0,1,1,2,E01030533,1,1,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Unknown,None,Fine no high winds,Urban,1,1,1,1,1,1,1
2,2,451081685,531066,140556,-0.127471,51.149262,8/27/2021,aug,6,00:00.0,16,after,E07000215,6,0,6,40,0,0,0,0,1,1,1,0,2,2,1,2,E01030819,1,1,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,Other object on road,Daylight,Dry,Single carriageway,None,Fine no high winds,Rural,1,1,1,1,1,1,1
2,2,451081750,535009,152840,-0.066515,51.258742,8/27/2021,aug,6,03:00.0,10,morni,E07000215,1,25,3,70,0,0,0,0,1,1,1,0,0,2,1,1,E01030824,3,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Dual carriageway,None,Fine no high winds,Rural,2,1,1,1,3,1,1
2,2,451081750,535009,152840,-0.066515,51.258742,8/27/2021,aug,6,03:00.0,10,morni,E07000215,1,25,3,70,0,0,0,0,1,1,1,0,0,2,1,1,E01030824,3,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Dual carriageway,None,Fine no high winds,Rural,2,1,1,1,3,1,1
2,2,451081750,535009,152840,-0.066515,51.258742,8/27/2021,aug,6,03:00.0,10,morni,E07000215,1,25,3,70,0,0,0,0,1,1,1,0,0,2,1,1,E01030824,3,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Dual carriageway,None,Fine no high winds,Rural,2,1,1,1,3,1,1
2,2,451082593,517869,138775,-0.316643,51.136122,8/31/2021,aug,3,25:00.0,19,eveni,E07000210,6,0,6,60,0,0,0,0,1,1,1,0,0,2,1,2,E01030529,3,3,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Rural,1,1,1,1,1,1,1
2,2,451082898,513072,158542,-0.378951,51.314762,9/1/2021,sep,4,11:00.0,12,after,E07000207,3,245,6,40,3,6,0,0,1,1,1,0,0,2,1,2,E01030343,1,2,T or staggered junction,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Rural,2,1,1,1,1,1,1
2,2,451082977,507656,171045,-0.45285,51.428194,9/1/2021,sep,4,00:00.0,18,eveni,E07000213,4,378,6,30,6,6,0,5,1,1,1,0,0,1,1,2,E01030702,1,3,Crossroads,None within 50 metres,Pedestrian phase at traffic signal junction,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,2,1,1,1,3,1,1
2,2,451082977,507656,171045,-0.45285,51.428194,9/1/2021,sep,4,00:00.0,18,eveni,E07000213,4,378,6,30,6,6,0,5,1,1,1,0,0,1,1,2,E01030702,1,3,Crossroads,None within 50 metres,Pedestrian phase at traffic signal junction,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,2,1,1,1,3,1,1
2,2,451082977,507656,171045,-0.45285,51.428194,9/1/2021,sep,4,00:00.0,18,eveni,E07000213,4,378,6,30,6,6,0,5,1,1,1,0,0,1,1,2,E01030702,1,3,Crossroads,None within 50 metres,Pedestrian phase at traffic signal junction,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,2,1,1,1,3,1,1
2,2,451083412,504491,171979,-0.498084,51.437182,9/1/2021,sep,4,40:00.0,19,eveni,E07000213,6,0,6,30,3,3,0,4,1,1,1,0,0,1,1,2,E01030734,1,2,T or staggered junction,None within 50 metres,"Pelican, puffin, toucan or similar non-junction",None,Daylight,Dry,Single carriageway,None,Fine no high winds,Urban,1,1,1,1,1,1,1
2,2,451083469,495894,157010,-0.625763,51.304141,7/29/2021,jul,5,31:00.0,18,eveni,E07000217,3,322,6,30,0,0,0,0,1,1,1,0,0,2,1,2,E01030944,1,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Rural,1,1,1,1,2,1,1
2,2,451083469,495894,157010,-0.625763,51.304141,7/29/2021,jul,5,31:00.0,18,eveni,E07000217,3,322,6,30,0,0,0,0,1,1,1,0,0,2,1,2,E01030944,1,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Rural,1,1,1,1,2,1,1
2,2,451083908,503438,171782,-0.513286,51.435604,9/4/2021,sep,7,08:00.0,20,eveni,E07000213,6,0,1,30,1,6,0,0,4,1,1,0,0,1,1,2,E01030736,2,2,Roundabout,None within 50 metres,No physical crossing facilities within 50 metres,None,Darkness - lights lit,Dry,Roundabout,None,Fine no high winds,Urban,2,1,1,1,1,1,1
2,2,451084008,511567,150454,-0.403059,51.24236,9/5/2021,sep,1,25:00.0,13,after,E07000209,6,0,6,30,0,0,0,0,1,1,1,0,0,2,1,2,E01030446,1,2,Not at junction or within 20 metres,None within 50 metres,No physical crossing facilities within 50 metres,None,Daylight,Dry,Single carriageway,None,Fine no high winds,Rural,1,1,1,1,1,1,1
