acci_ref,loc_east_osgr,loc_nor_osgr,longitude,latitude,date,_months_,day_of_week,time,hour_of_day,time_category,loc_auth_ons_distr,first_road_class,first_road_num,road_type,speed_limit,junc_detail,sec_road_class,ped_cross_hum_con,ped_cross_phy_facil,light_con,weath_con,road_surf_con,spec_con_site,carri_haz,urb_or_rur_area,did_poli_offi_att,tru_road_flag,lsoa_of_acc_loc,num_of_casu,num_of_vehi,acci_severity
451037040,519563,159902,-0.285401,51.32566,4/19/2021,apr,2,8:10:00,8,morni,E07000208,6,0,6,40,3,6,0,0,1,1,1,0,0,2,3,2,E01030405,1,2,3
451037053,509017,160305,-0.436572,51.331399,4/19/2021,apr,2,16:03:00,16,after,E07000207,3,3,3,70,0,0,0,0,1,1,1,0,0,2,1,1,E01030318,5,4,3
451037057,521566,150944,-0.259714,51.244724,4/18/2021,apr,1,19:44:00,19,eveni,E07000210,6,0,6,40,0,0,0,0,1,1,1,0,0,2,1,2,E01030527,1,1,3
451037211,507122,161589,-0.463377,51.3433,4/20/2021,apr,3,7:22:00,7,morni,E07000207,4,374,6,30,0,0,0,1,1,1,1,0,0,1,1,2,E01030346,2,3,2
451037234,537298,139636,-0.038776,51.139535,4/19/2021,apr,2,14:33:00,14,after,E07000215,3,264,6,30,3,3,0,0,1,1,1,0,0,1,3,2,E01030823,1,2,3
451037443,499088,170108,-0.576313,51.421334,4/20/2021,apr,3,8:00:00,8,morni,E07000212,6,0,6,60,9,3,0,0,1,1,1,0,0,2,1,2,E01030675,1,3,3
451037453,497358,164993,-0.602587,51.375654,4/19/2021,apr,2,19:06:00,19,eveni,E07000214,1,3,3,70,0,0,0,0,1,1,1,0,0,2,1,1,E01030763,1,1,2
451037465,510568,169371,-0.411503,51.412589,4/18/2021,apr,1,12:25:00,12,after,E07000213,6,0,6,30,0,0,0,0,1,1,1,0,0,1,3,2,E01030754,2,2,3
451037545,522035,162561,-0.24903,51.349033,4/20/2021,apr,3,7:00:00,7,morni,E07000208,4,2200,6,30,3,6,0,0,1,1,1,0,0,1,3,2,E01030392,1,2,3
451037548,521769,162407,-0.252901,51.347706,3/15/2021,mar,2,12:25:00,12,after,E07000208,6,0,6,30,3,6,0,0,1,1,1,0,0,1,2,2,E01030392,1,3,3
451037557,525561,149626,-0.202969,51.232014,4/21/2021,apr,4,6:50:00,6,morni,E07000211,3,1,6,30,3,4,0,4,1,1,1,0,0,1,1,2,E01030597,1,2,3
451037607,504284,162166,-0.50394,51.349014,4/20/2021,apr,3,15:30:00,15,after,E07000212,6,0,6,30,3,6,0,0,1,1,1,0,0,1,3,2,E01030696,1,2,3
451037675,522114,162460,-0.247931,51.348109,4/15/2021,apr,5,13:45:00,13,after,E07000208,4,2200,6,30,3,6,0,0,1,9,1,0,0,1,3,2,E01030392,1,2,3
451037768,528338,149496,-0.163262,51.230228,4/21/2021,apr,4,8:35:00,8,morni,E07000211,6,0,6,30,0,0,0,0,1,1,1,0,0,1,1,2,E01030573,1,1,3
451037830,504548,164007,-0.499611,51.365514,4/21/2021,apr,4,15:30:00,15,after,E07000212,6,0,6,30,0,0,0,0,1,1,1,0,0,1,1,2,E01030660,1,2,2
451037843,484761,146534,-0.787905,51.211728,4/21/2021,apr,4,14:25:00,14,after,E07000216,4,3001,6,30,9,6,0,0,1,1,1,0,0,1,3,2,E01030888,2,2,2
451037864,540079,151383,0.005527,51.244427,4/21/2021,apr,4,18:00:00,18,eveni,E07000215,6,0,6,30,0,0,0,8,1,1,1,0,0,1,1,2,E01030840,1,2,3
451037870,500100,150801,-0.567181,51.247603,4/21/2021,apr,4,19:20:00,19,eveni,E07000209,3,25,3,40,0,0,0,0,1,1,1,0,0,2,1,2,E01030438,1,1,2
451037878,499290,166820,-0.574328,51.391743,4/20/2021,apr,3,17:38:00,17,after,E07000212,6,0,6,40,0,0,0,0,1,1,1,0,0,2,1,2,E01030691,1,1,3
451127325,488594,146200,-0.733126,51.208144,12/30/2021,dec,5,18:10:00,18,eveni,E07000209,6,0,6,40,0,0,0,0,6,2,2,0,0,2,1,2,E01030471,1,1,3
451037889,506055,172760,-0.475357,51.443911,4/21/2021,apr,4,17:02:00,17,after,E07000213,4,378,6,30,3,6,0,5,1,1,1,0,0,1,1,2,E01030711,1,1,3
451038046,504172,172119,-0.502631,51.438499,4/21/2021,apr,4,19:00:00,19,eveni,E07000213,3,30,3,40,0,0,0,0,1,1,1,0,0,2,3,1,E01030736,1,2,2
451038175,527095,151323,-0.180408,51.246927,4/22/2021,apr,5,12:45:00,12,after,E07000211,6,0,6,30,0,0,0,0,1,1,1,0,0,1,1,2,E01030616,1,2,3
451038185,511481,149484,-0.404592,51.233658,4/22/2021,apr,5,10:09:00,10,morni,E07000210,6,0,6,60,0,0,0,0,1,1,1,0,0,2,1,2,E01030555,1,2,2
451038254,507994,159273,-0.451563,51.322318,4/22/2021,apr,5,21:24:00,21,eveni,E07000209,3,3,1,70,0,0,0,0,4,1,1,0,0,2,1,1,E01030458,1,4,3
451038423,519569,162268,-0.284522,51.346923,4/22/2021,apr,5,17:00:00,17,after,E07000208,6,0,1,40,1,6,0,0,1,1,1,0,0,2,2,2,E01030383,1,2,3
451038449,518660,158060,-0.298968,51.309293,4/23/2021,apr,6,12:37:00,12,after,E07000210,3,246,6,30,3,6,0,0,1,1,1,0,0,1,1,2,E01030509,1,2,2
451038493,490256,149083,-0.708616,51.233802,4/22/2021,apr,5,7:45:00,7,morni,E07000209,6,0,6,40,3,6,0,0,1,1,1,0,0,2,1,2,E01030423,1,2,2
451038559,491013,163192,-0.694183,51.360516,4/23/2021,apr,6,13:45:00,13,after,E07000214,3,30,6,30,3,3,0,0,1,1,1,0,0,2,1,2,E01030759,1,1,1
451038669,520958,160853,-0.265067,51.333913,4/24/2021,apr,7,8:00:00,8,morni,E07000208,3,24,3,30,0,0,0,1,1,1,1,0,0,1,1,2,E01030411,1,2,3
451038682,535306,156987,-0.060692,51.29594,4/23/2021,apr,6,12:55:00,12,after,E07000215,6,0,6,40,6,6,0,0,1,1,1,0,0,2,3,2,E01030859,1,1,2
451038721,537118,155614,-0.035246,51.283168,4/24/2021,apr,7,10:45:00,10,morni,E07000215,6,0,6,30,9,6,0,0,1,1,1,0,0,2,1,2,E01030861,1,2,3
451038724,509279,169391,-0.430024,51.413018,4/23/2021,apr,6,20:37:00,20,eveni,E07000213,3,244,3,30,3,6,0,0,4,1,1,0,0,1,1,2,E01030717,1,2,3
451038731,502331,166884,-0.530618,51.391778,4/23/2021,apr,6,17:20:00,17,after,E07000212,1,25,3,70,0,0,0,0,1,1,1,0,0,2,1,1,E01030656,1,5,3
451038818,497385,154947,-0.604942,51.285343,4/24/2021,apr,7,20:18:00,20,eveni,E07000217,4,1,6,40,0,0,0,0,6,1,1,0,0,2,1,2,E01030944,1,1,2
451038825,516951,147470,-0.326935,51.214463,4/24/2021,apr,7,14:00:00,14,after,E07000210,6,0,6,40,0,0,0,0,1,1,1,0,0,1,1,2,E01030545,1,2,2
451038826,542035,143374,0.030364,51.171972,4/24/2021,apr,7,20:00:00,20,eveni,E07000215,4,2028,6,40,0,0,0,0,1,1,1,0,0,2,1,2,E01030822,1,2,3
451038909,536391,148594,-0.048337,51.220256,4/25/2021,apr,1,11:45:00,11,morni,E07000215,6,0,6,30,9,3,0,4,1,1,1,0,0,2,1,2,E01030826,1,2,3
451038914,489286,162018,-0.719275,51.350236,4/6/2021,apr,3,12:45:00,12,after,E07000214,6,0,6,30,0,0,0,0,1,1,1,0,0,1,1,2,E01030788,1,2,3
451038946,487135,159505,-0.750769,51.327979,4/23/2021,apr,6,19:50:00,19,eveni,E07000214,6,0,6,30,3,6,0,0,1,1,1,0,0,1,1,2,E01030804,1,2,3
451038965,504287,165175,-0.503017,51.37606,4/23/2021,apr,6,8:29:00,8,morni,E07000212,6,0,6,30,0,0,0,0,1,1,1,0,0,2,1,2,E01030650,2,3,3
451038968,533713,158959,-0.082788,51.314038,4/22/2021,apr,5,6:35:00,6,morni,E07000215,3,22,6,30,0,0,0,0,1,1,1,0,0,1,1,2,E01030860,1,2,2
451038976,500160,170953,-0.560662,51.428741,4/24/2021,apr,7,12:15:00,12,after,E07000212,3,30,6,40,0,0,0,0,1,1,1,0,0,1,1,2,E01030672,1,1,2
451039000,530956,143092,-0.128121,51.172079,4/26/2021,apr,2,0:40:00,0,night,E07000215,1,23,3,70,0,0,0,0,6,1,1,0,0,2,1,1,E01030817,1,1,3
451039176,522311,163197,-0.244851,51.35469,4/24/2021,apr,7,18:15:00,18,eveni,E07000208,3,24,6,30,0,0,0,0,1,1,1,0,0,1,3,2,E01030406,1,1,2
451039344,506162,172644,-0.473853,51.442849,4/25/2021,apr,1,11:30:00,11,morni,E07000213,3,30,3,50,6,4,0,5,1,1,1,0,0,1,3,1,E01030707,1,2,3
451039360,533152,155911,-0.091968,51.286778,4/26/2021,apr,2,15:12:00,15,after,E07000215,4,2031,6,30,0,0,0,0,1,1,1,0,0,1,2,2,E01030848,1,1,3
451039362,520944,164640,-0.263983,51.367951,4/26/2021,apr,2,16:30:00,16,after,E07000208,4,7,6,30,0,0,0,0,1,1,1,0,0,1,1,2,E01030393,1,2,3
451039381,499142,145543,-0.582355,51.200506,4/26/2021,apr,2,18:40:00,18,eveni,E07000209,6,0,6,60,0,0,0,0,1,1,1,0,0,2,1,2,E01030478,2,1,2
451039398,507080,164678,-0.463052,51.371074,4/26/2021,apr,2,21:48:00,21,eveni,E07000207,6,0,6,30,0,0,0,0,4,1,1,0,0,1,1,2,E01030374,2,2,2
451039488,496315,158412,-0.619347,51.316674,4/26/2021,apr,2,22:40:00,22,eveni,E07000217,6,0,6,30,3,6,0,0,4,1,1,0,0,1,2,2,E01030977,1,2,3
451039541,494583,141669,-0.648607,51.166452,4/27/2021,apr,3,8:40:00,8,morni,E07000216,3,283,6,30,9,6,0,0,1,1,1,0,0,2,1,2,E01030938,2,2,3
451039586,506439,161389,-0.47324,51.34163,4/26/2021,apr,2,13:06:00,13,after,E07000217,3,318,3,30,0,0,0,0,1,1,1,0,0,1,1,2,E01030950,1,2,2
451039638,496784,144534,-0.616367,51.191839,4/27/2021,apr,3,8:50:00,8,morni,E07000216,6,0,3,30,9,6,0,0,1,1,1,0,0,1,1,2,E01030918,1,2,3
451039693,488420,135383,-0.73827,51.110926,4/24/2021,apr,7,2:50:00,2,night,E07000216,4,3002,6,30,1,3,0,0,4,1,1,0,0,2,1,2,E01032626,1,1,3
451039716,498831,149700,-0.585661,51.237927,4/27/2021,apr,3,8:20:00,8,morni,E07000209,6,0,6,20,3,6,0,0,1,1,1,0,0,1,3,2,E01030452,1,1,2
451039739,506982,148204,-0.469388,51.223013,4/24/2021,apr,7,12:40:00,12,after,E07000209,3,25,6,60,0,0,0,0,1,1,1,5,0,2,1,2,E01030491,1,1,2
451039861,492680,135894,-0.6773,51.114848,4/26/2021,apr,2,16:26:00,16,after,E07000216,3,286,6,50,0,0,0,0,1,1,1,0,0,2,1,2,E01030879,2,2,3
451127342,518411,157901,-0.302591,51.307916,12/30/2021,dec,5,19:17:00,19,eveni,E07000210,6,0,6,30,9,3,0,0,4,1,2,0,0,1,1,2,E01030512,1,1,2
451039866,521149,165853,-0.260627,51.37881,4/27/2021,apr,3,16:50:00,16,after,E07000208,4,284,6,30,3,6,0,0,1,1,1,0,0,1,1,2,E01030388,1,2,2
451039867,511125,160393,-0.406299,51.331783,4/26/2021,apr,2,16:20:00,16,after,E07000207,6,0,6,30,9,6,0,0,1,1,1,0,0,1,1,2,E01030301,1,1,3
451039886,515131,156197,-0.350176,51.293272,4/27/2021,apr,3,21:44:00,21,eveni,E07000210,6,0,6,30,0,0,0,0,4,1,1,0,0,1,1,2,E01030539,1,2,3
451040216,500606,150897,-0.559907,51.248377,4/27/2021,apr,3,15:30:00,15,after,E07000209,6,0,6,30,0,0,0,0,1,1,1,0,0,2,2,2,E01030439,1,2,3
451040233,538364,141719,-0.022748,51.157998,4/28/2021,apr,4,13:45:00,13,after,E07000215,6,0,6,40,0,0,0,0,1,1,2,0,0,1,1,2,E01030822,1,2,3
451040299,487529,160468,-0.744879,51.336575,4/28/2021,apr,4,20:45:00,20,eveni,E07000214,6,0,3,30,0,0,0,8,4,2,2,0,0,1,1,2,E01030800,1,1,3
451040310,505304,164106,-0.488727,51.366264,4/29/2021,apr,5,0:15:00,0,night,E07000212,3,318,6,30,0,0,0,0,4,2,2,0,0,2,1,2,E01030684,1,2,3
451040420,499570,156054,-0.573312,51.294917,4/22/2021,apr,5,18:12:00,18,eveni,E07000217,3,320,1,50,0,0,0,0,1,1,1,0,0,2,1,2,E01030987,1,2,3
451040479,536568,143846,-0.047608,51.177544,4/29/2021,apr,5,7:55:00,7,morni,E07000215,3,22,6,50,0,0,0,0,1,1,1,0,0,2,1,2,E01030816,1,2,3
451040525,521106,161881,-0.262595,51.34312,4/29/2021,apr,5,10:40:00,10,morni,E07000208,6,0,6,30,0,0,0,0,1,1,1,0,0,1,1,2,E01030385,1,1,3
451040656,517620,148070,-0.317164,51.219718,4/29/2021,apr,5,13:11:00,13,after,E07000210,6,0,6,30,0,0,0,0,1,1,1,0,0,1,1,2,E01030545,2,4,3
451040699,490346,162376,-0.703968,51.353287,4/28/2021,apr,4,7:50:00,7,morni,E07000214,3,30,6,40,3,6,0,0,1,1,1,0,0,2,1,2,E01030760,1,2,3
451040705,517047,150957,-0.324424,51.245785,4/29/2021,apr,5,21:55:00,21,eveni,E07000210,3,24,3,50,0,0,0,0,4,1,1,0,0,2,1,2,E01030556,1,1,3
451040777,513437,154290,-0.375066,51.276471,4/29/2021,apr,5,8:45:00,8,morni,E07000210,3,246,6,30,6,6,0,5,1,1,1,0,0,1,1,2,E01030521,1,2,2
451040836,508026,152615,-0.453115,51.262466,4/30/2021,apr,6,8:10:00,8,morni,E07000209,3,246,6,50,3,6,0,0,1,1,1,0,0,2,1,2,E01030441,1,2,3
451040932,503274,171642,-0.515685,51.434376,4/30/2021,apr,6,12:30:00,12,after,E07000213,4,376,3,30,3,3,0,0,1,1,1,0,0,1,1,2,E01030736,1,2,3
451041002,510297,157806,-0.418979,51.308691,4/30/2021,apr,6,18:19:00,18,eveni,E07000207,1,25,3,70,0,0,0,0,1,1,1,0,0,2,1,1,E01030302,1,2,3
451041120,507906,164698,-0.451184,51.371097,5/1/2021,may,7,8:30:00,8,morni,E07000207,3,317,1,30,2,6,0,4,1,1,1,0,0,1,3,2,E01030375,1,2,3
451041159,501263,137643,-0.554228,51.12912,5/1/2021,may,7,13:00:00,13,after,E07000216,4,2130,6,60,3,6,0,0,1,1,1,0,0,2,1,2,E01030867,2,2,2
451041166,497995,168722,-0.59241,51.409065,5/1/2021,may,7,13:00:00,13,after,E07000212,3,30,3,60,7,4,0,0,1,1,1,0,0,1,3,2,E01030692,1,2,3
451041207,535211,157961,-0.061684,51.304716,5/1/2021,may,7,22:20:00,22,eveni,E07000215,6,0,6,30,0,0,0,0,7,2,2,0,2,1,1,2,E01030855,1,1,3
451041241,496071,157814,-0.623008,51.311339,5/1/2021,may,7,17:50:00,17,after,E07000217,6,0,1,30,1,6,0,0,1,1,2,0,0,1,3,2,E01030944,1,2,3
451041252,528417,144010,-0.164092,51.180905,5/1/2021,may,7,7:15:00,7,morni,E07000211,6,0,1,30,1,3,0,0,1,1,1,0,0,1,3,2,E01030587,1,2,2
451041280,517847,151429,-0.312812,51.249863,5/2/2021,may,1,9:30:00,9,morni,E07000210,6,0,6,20,0,0,0,0,1,1,1,0,0,2,3,2,E01030524,1,2,3
451041310,513140,142867,-0.382922,51.173855,5/2/2021,may,1,12:15:00,12,after,E07000210,6,0,6,30,0,0,0,0,1,1,1,0,0,2,3,2,E01030555,1,2,2
451041363,498090,151078,-0.595895,51.250442,5/2/2021,may,1,19:10:00,19,eveni,E07000209,3,323,6,30,1,6,0,0,1,1,1,0,0,1,3,2,E01030493,1,2,2
451041369,507463,171909,-0.455363,51.435997,5/2/2021,may,1,18:37:00,18,eveni,E07000213,4,3003,6,30,3,6,0,8,1,1,1,0,0,1,1,2,E01030703,1,3,3
451041372,487652,160437,-0.743122,51.336277,5/2/2021,may,1,21:30:00,21,eveni,E07000214,6,0,6,30,0,0,0,0,4,1,1,0,0,1,1,2,E01030800,1,1,3
451041375,503000,165504,-0.521406,51.379253,5/2/2021,may,1,21:11:00,21,eveni,E07000212,3,320,6,40,0,0,0,0,4,1,1,0,0,1,1,2,E01030677,1,2,2
451041383,521944,163516,-0.250009,51.357636,5/2/2021,may,1,22:59:00,22,eveni,E07000208,6,0,6,30,3,6,0,0,4,1,1,0,0,1,1,2,E01030390,1,2,3
451041414,522591,163686,-0.240663,51.359025,5/1/2021,may,7,14:31:00,14,after,E07000208,6,0,6,40,3,3,0,0,1,1,1,0,0,1,3,2,E01030407,1,2,3
451041416,511559,169479,-0.397225,51.413366,5/2/2021,may,1,17:00:00,17,after,E07000213,3,308,6,40,0,0,0,0,1,1,1,0,0,1,1,2,E01030755,1,1,2
451041498,494366,144933,-0.650854,51.195831,5/3/2021,may,2,19:15:00,19,eveni,E07000209,6,0,6,40,9,6,0,0,1,1,2,0,0,2,1,2,E01030472,3,1,3
451041521,500305,149930,-0.564489,51.239738,4/23/2021,apr,6,6:30:00,6,morni,E07000209,3,246,6,30,6,3,0,0,1,1,1,0,0,1,1,2,E01030455,1,2,3
451041524,525308,161455,-0.202445,51.338382,4/25/2021,apr,1,19:15:00,19,eveni,E07000211,3,217,3,30,0,0,0,0,1,1,1,0,0,1,1,2,E01030604,2,2,2
451041748,509551,152621,-0.431266,51.262229,4/30/2021,apr,6,10:30:00,10,morni,E07000209,3,246,6,40,0,0,0,0,1,1,1,0,0,2,3,2,E01030445,1,2,3
451041837,531004,152641,-0.123951,51.257888,5/4/2021,may,3,13:30:00,13,after,E07000215,6,0,6,30,3,6,0,0,1,1,1,0,0,2,1,2,E01030815,3,2,3
451041872,525585,150360,-0.202369,51.238606,5/4/2021,may,3,12:00:00,12,after,E07000211,3,25,2,30,5,3,0,4,1,1,1,0,0,1,2,2,E01030620,1,1,3
451041908,524347,152445,-0.21937,51.257616,5/3/2021,may,2,0:27:00,0,night,E07000211,1,25,3,70,0,0,0,0,4,1,1,0,0,2,2,1,E01030590,1,2,3
451127345,501790,168027,-0.538064,51.402149,12/30/2021,dec,5,14:15:00,14,after,E07000212,1,25,3,70,0,0,0,0,1,2,2,0,0,2,1,1,E01030685,2,5,3
451041910,510349,166036,-0.415686,51.382655,5/4/2021,may,3,16:20:00,16,after,E07000207,3,244,6,30,3,6,0,0,1,1,1,0,0,1,1,2,E01030359,1,2,3
451041964,510806,169951,-0.4079,51.417756,5/4/2021,may,3,17:55:00,17,after,E07000213,3,308,6,40,0,0,0,0,1,1,1,0,0,1,1,2,E01030755,1,1,2
451042305,514366,164040,-0.358628,51.36392,5/5/2021,may,4,15:20:00,15,after,E07000207,6,0,6,30,0,0,0,0,1,1,1,0,0,1,2,2,E01030307,1,1,3
451042324,519339,142513,-0.294404,51.169415,5/5/2021,may,4,16:41:00,16,after,E07000210,6,0,6,40,0,0,0,0,1,5,2,0,0,2,1,2,E01030528,1,1,3
451042350,504262,172063,-0.501353,51.437979,5/4/2021,may,3,15:00:00,15,after,E07000213,3,30,3,30,1,3,0,0,5,5,2,4,0,2,1,1,E01030747,1,1,2
451042658,506061,173621,-0.475013,51.451649,5/6/2021,may,5,13:40:00,13,after,E07000213,5,0,6,30,6,5,0,0,1,8,2,0,0,1,1,2,E01030746,1,1,3
451042687,488771,149796,-0.729703,51.240444,5/6/2021,may,5,8:30:00,8,morni,E07000209,6,0,6,30,0,0,0,4,1,1,1,0,0,1,2,2,E01030425,1,1,3
451042699,512078,164861,-0.391221,51.371755,5/6/2021,may,5,17:50:00,17,after,E07000207,6,0,6,30,9,6,0,0,1,1,1,0,0,1,1,2,E01030312,1,2,3
451042715,527914,150309,-0.169042,51.23763,5/6/2021,may,5,21:05:00,21,eveni,E07000211,3,23,6,30,0,0,0,0,4,1,1,0,0,1,1,2,E01030613,1,2,3
451042747,499522,170408,-0.569989,51.423954,5/5/2021,may,4,17:45:00,17,after,E07000212,6,0,6,30,3,6,0,0,1,1,2,0,0,2,2,2,E01030671,1,2,2
451042814,507467,171675,-0.455377,51.433893,5/6/2021,may,5,19:07:00,19,eveni,E07000213,4,3003,6,30,0,0,0,0,1,1,1,0,0,1,2,2,E01030704,1,2,3
451042919,526228,152389,-0.192448,51.2567,5/7/2021,may,6,12:10:00,12,after,E07000211,6,0,6,40,9,3,0,0,1,1,1,0,0,2,1,2,E01030625,2,2,3
451042938,499949,149933,-0.569586,51.239827,5/7/2021,may,6,14:12:00,14,after,E07000209,3,246,6,30,9,6,0,0,1,1,1,0,0,1,1,2,E01030457,1,2,3
451042963,512337,166243,-0.387065,51.384125,5/7/2021,may,6,16:20:00,16,after,E07000207,4,369,3,40,6,6,0,0,1,1,1,0,0,2,1,2,E01030355,1,2,2
451043079,508247,164756,-0.446269,51.371554,5/7/2021,may,6,12:28:00,12,after,E07000207,6,0,6,30,8,6,0,0,1,1,1,0,0,1,1,2,E01030375,1,3,3
451043096,521384,162609,-0.258357,51.349604,5/8/2021,may,7,12:26:00,12,after,E07000208,4,2200,6,30,0,0,0,0,1,2,2,0,0,1,1,2,E01030413,1,2,3
451043144,536695,152855,-0.042362,51.258476,5/8/2021,may,7,6:32:00,6,morni,E07000215,1,25,3,70,0,0,0,0,1,2,2,0,0,2,1,1,E01030838,1,2,3
451043179,503861,170912,-0.507457,51.427707,5/8/2021,may,7,13:46:00,13,after,E07000213,4,376,6,30,3,6,0,0,1,1,1,0,0,1,1,2,E01030727,2,3,3
451043219,503923,165006,-0.508294,51.374608,5/8/2021,may,7,23:30:00,23,eveni,E07000212,3,320,1,50,0,0,0,0,4,4,1,0,0,2,1,2,E01030648,1,1,3
451043230,505960,171615,-0.477066,51.433637,5/2/2021,may,1,18:38:00,18,eveni,E07000213,6,0,6,30,0,0,0,1,1,1,1,0,0,1,1,2,E01030713,1,4,3
451043272,523906,158296,-0.223659,51.310297,5/9/2021,may,1,11:33:00,11,morni,E07000211,6,0,6,30,6,3,0,0,1,1,1,0,0,1,1,2,E01030644,1,2,3
451043297,535211,152945,-0.063582,51.259638,5/8/2021,may,7,13:40:00,13,after,E07000215,3,22,1,60,1,1,0,0,1,1,2,1,0,2,1,2,E01030825,2,2,3
451043301,532455,156359,-0.101791,51.290966,5/9/2021,may,1,15:40:00,15,after,E07000215,6,0,6,30,0,0,0,0,1,1,1,0,0,1,1,2,E01030857,1,1,3
451043359,503539,166802,-0.513287,51.390822,5/9/2021,may,1,21:50:00,21,eveni,E07000212,3,320,6,30,3,6,0,0,4,1,1,0,0,1,1,2,E01030657,1,1,3
451043381,527237,158368,-0.175868,51.310209,5/9/2021,may,1,10:01:00,10,morni,E07000211,4,2219,6,30,0,0,0,0,1,1,1,0,7,2,3,2,E01030592,1,2,3
451043428,501719,161973,-0.540814,51.347744,4/27/2021,apr,3,16:30:00,16,after,E07000212,3,320,6,50,0,0,0,0,1,1,1,0,0,2,1,2,E01030679,1,2,2
451043452,506315,170872,-0.472184,51.426892,5/10/2021,may,2,5:30:00,5,night,E07000213,3,308,1,30,1,3,0,0,1,1,2,0,0,1,3,2,E01030705,1,2,3
451043538,503093,171464,-0.51834,51.432809,5/9/2021,may,1,22:15:00,22,eveni,E07000212,3,308,3,30,1,3,0,1,4,1,1,0,0,1,2,2,E01030666,1,2,3
451043551,505604,161174,-0.485287,51.339853,5/8/2021,may,7,23:15:00,23,eveni,E07000217,3,245,6,40,0,0,0,0,4,1,1,0,0,2,3,2,E01030949,2,2,3
451043577,482416,145442,-0.821719,51.202254,5/10/2021,may,2,8:33:00,8,morni,E07000216,6,0,6,60,0,0,0,0,1,1,2,0,0,2,1,2,E01030905,1,1,3
451043661,520161,156825,-0.277859,51.297878,5/9/2021,may,1,15:30:00,15,after,E07000210,6,0,6,40,3,6,0,0,1,1,1,0,0,2,1,2,E01030508,1,2,2
451043715,496517,159463,-0.616165,51.326087,5/10/2021,may,2,14:55:00,14,after,E07000217,6,0,6,40,3,6,0,0,1,1,1,0,0,2,1,2,E01030975,1,2,3
451043721,507241,159520,-0.462291,51.32468,5/9/2021,may,1,14:24:00,14,after,E07000209,1,25,3,70,0,0,0,0,1,1,1,0,0,2,1,1,E01030458,5,4,2
451043732,505972,147012,-0.484198,51.212486,5/10/2021,may,2,15:20:00,15,after,E07000209,6,0,6,30,3,6,0,0,1,1,1,0,0,2,2,2,E01030490,1,2,3
451043734,491866,163180,-0.681938,51.360271,5/10/2021,may,2,15:55:00,15,after,E07000214,3,322,3,60,6,6,0,0,1,1,1,0,0,2,1,2,E01030757,1,2,2
451043754,510527,165745,-0.41322,51.380004,5/9/2021,may,1,13:30:00,13,after,E07000207,3,244,6,30,0,0,0,0,1,1,1,0,0,1,3,2,E01030367,2,2,3
451043756,540900,154018,0.018319,51.267904,5/7/2021,may,6,21:30:00,21,eveni,E07000215,1,25,3,70,0,0,0,0,5,1,1,0,0,2,1,1,E01032571,1,2,3
451043761,531181,153140,-0.121233,51.262332,5/9/2021,may,1,22:27:00,22,eveni,E07000215,1,25,3,70,5,1,0,0,4,1,2,0,0,2,1,1,E01030815,1,1,3
451043762,484946,149371,-0.784585,51.237205,5/8/2021,may,7,18:28:00,18,eveni,E07000216,6,0,6,30,0,0,0,0,1,1,1,0,0,1,1,2,E01030890,3,2,2
451127350,488013,155836,-0.739075,51.294861,12/30/2021,dec,5,21:20:00,21,eveni,E07000214,3,331,3,50,0,0,0,0,6,2,2,0,0,1,1,2,E01030782,1,1,3
451043766,504453,166842,-0.500143,51.391014,5/10/2021,may,2,19:30:00,19,eveni,E07000212,6,0,6,30,3,6,0,0,1,1,1,0,0,1,1,2,E01030659,1,1,3
451043768,509404,171096,-0.427701,51.428319,5/10/2021,may,2,16:20:00,16,after,E07000213,3,244,6,30,6,5,0,5,1,1,1,0,0,1,1,2,E01030750,1,2,3
451043831,496972,150852,-0.611971,51.248602,5/10/2021,may,2,18:00:00,18,eveni,E07000209,6,0,6,30,3,6,0,0,1,1,1,0,0,1,2,2,E01030494,1,2,2
451043932,487523,160859,-0.744869,51.340091,5/11/2021,may,3,8:22:00,8,morni,E07000214,3,30,3,40,6,6,0,5,1,1,1,0,0,1,1,2,E01030800,1,1,3
451043933,487392,160816,-0.74676,51.339724,5/11/2021,may,3,8:00:00,8,morni,E07000214,6,0,2,30,0,0,0,0,1,1,1,0,0,2,1,2,E01030800,1,2,3
451044176,505954,172932,-0.476759,51.445476,5/11/2021,may,3,14:00:00,14,after,E07000213,4,378,6,30,9,6,0,0,1,1,1,0,0,1,1,2,E01030711,2,2,3
451044194,507897,167532,-0.450453,51.396572,5/11/2021,may,3,15:12:00,15,after,E07000213,4,376,6,30,0,0,0,0,1,1,1,0,0,1,1,2,E01030730,1,1,3
451044202,491295,164467,-0.689807,51.371933,5/11/2021,may,3,17:30:00,17,after,E07000214,3,322,3,50,0,0,0,0,1,1,1,0,0,2,1,2,E01030758,1,3,3
451044209,517008,157385,-0.322879,51.303568,5/9/2021,may,1,13:45:00,13,after,E07000210,3,243,1,40,0,0,0,0,1,1,1,0,0,2,1,2,E01030550,1,2,3
451044242,499478,160453,-0.573406,51.334477,5/10/2021,may,2,19:02:00,19,eveni,E07000217,3,3046,6,40,0,0,0,0,1,1,1,0,0,2,1,2,E01030963,1,2,3
451044256,505157,164201,-0.49081,51.367145,5/11/2021,may,3,20:45:00,20,eveni,E07000212,3,318,6,30,6,6,0,0,1,8,1,0,0,1,3,2,E01030684,1,2,3
